id,RA,DEC,plx,pmRA,pmDEC,Gmag,e_Gmag,BPmag,RPmag,RV,r,P
3056683797422208384,116.65423487164315,-4.58609140144133,0.21835249270409193,-1.6378042028335238,-1.6731683777560449,18.020155,0.003048862909240652,18.427996,17.459185,,5.529525458697448,0.9474468910255088
3056588139914670080,116.61362069601242,-4.693898966323335,0.25854946549789903,-1.7993008422505272,-1.6679586536752071,17.696806,0.002945134316369752,18.066797,17.158491,,5.562251213316913,0.9506154201809413
3056683763062458624,116.6416469436374,-4.593949831987438,0.1953556716891601,-1.573823639746108,-1.583859654038406,17.317818,0.0028920359982586743,17.694008,16.787477,,5.585767583584515,0.8925477782242961
3056584807017826560,116.64014227682954,-4.735157959694354,0.25117389908009835,-1.8451409166877886,-1.5697026023400016,18.494041,0.0032373252883604177,18.947445,17.918234,,5.60376419751247,0.9200005962587697
3056677543949603840,116.72715580244859,-4.755428257707578,0.15629722217657308,-1.8725836526608879,-1.6472173457594297,17.998173,0.0030679075306783137,18.439447,17.380417,,5.63035887004717,0.9333955589129788
3056584021039124864,116.66810206802076,-4.752670248928174,0.09444661118870445,-1.6298079801428402,-1.4389368646779641,18.46119,0.0031897434071738355,18.880476,17.779858,,5.637254134959083,0.6988464957265135
3056677612669079936,116.72147745927327,-4.757027491357946,0.02758133023786455,-1.8374698406964038,-1.5534953364860244,18.4815,0.0031866755246995463,18.939278,17.845451,,5.643149602242168,0.9389186330278099
3056584016743806592,116.67552336782204,-4.755364560376266,0.07090311205380492,-1.7097135715200564,-1.545650472561643,17.875637,0.0029486760917700255,18.252062,17.297897,,5.648304132038673,0.9560321124756974
3056685343610467328,116.69771990196132,-4.570687591888423,0.04257360702551738,-1.8439473576883398,-1.4462689818602392,18.567347,0.003395003128932407,19.026129,18.008636,,5.664530955412116,0.8065910743969725
3056684553336472192,116.73506557985621,-4.5764637423246715,0.20175810200868716,-1.7165661674994568,-1.582733976639156,17.74177,0.0029530567177352856,18.121315,17.201,,5.6683031465961715,0.9651055725835539
3056584807020054656,116.64104837278467,-4.737562867471983,0.4212951359057727,-1.718083268297765,-1.7668454435229888,18.078207,0.0030704667091406637,18.513214,17.495983,,5.678014536036951,0.7502557120909623
3056682285593599232,116.60717089047634,-4.657620552114728,0.15353990695573694,-1.712819317323468,-1.6541347584853412,17.707888,0.0029763058638042107,18.101072,17.17245,,5.68818627621737,0.9678468048098456
3056585081895749376,116.62865410894237,-4.725596504829848,0.019722515131178786,-1.6765500655062457,-1.423942527553889,19.62882,0.004717200228351601,20.343552,18.968351,,5.69700216524293,0.7052968417476551
3056685244830749952,116.68643934979461,-4.570974557544546,0.16042901249176544,-1.618027220073252,-1.7267298458134324,17.286144,0.002881877191058768,17.623821,16.780567,,5.7177664356516065,0.8935211742869751
3056685279190495488,116.66916080142171,-4.575476934564687,0.20218226634953854,-1.8898303251331863,-1.633949875754076,16.774897,0.0028373462830540734,17.14117,16.256836,,5.719166116413768,0.9144620130154412
3056677548249445888,116.7294467115991,-4.756990966650142,0.23586348487525866,-1.671997016862333,-1.7418593000389717,16.730932,0.002822115230422535,17.127535,16.164589,,5.758305493486326,0.9187779070204692
3056677651328657664,116.73903198639827,-4.753778188656755,0.1755895192814227,-1.761082067645645,-1.6027534057571753,16.697275,0.002805889042927463,17.089022,16.138977,,5.7686467989423145,0.9698902752161715
3056588139912507264,116.61158191899733,-4.699359916996428,0.29613742077182115,-1.7928230087047532,-1.720188989273793,19.2061,0.0039179923516746065,19.726171,18.524193,,5.786675215347669,0.9171461217163906
3056683625623479936,116.62417617329886,-4.60746864758865,0.30562677589093223,-1.6155643081072324,-1.644937546775876,17.719933,0.0029266914050732657,18.12749,17.163624,,5.7945322077728765,0.9162212750436858
3056684656415658624,116.76452942426282,-4.591122813736916,0.32485084126877356,-1.5749277112529105,-1.7101990337170545,19.591318,0.004777546787080857,20.129524,18.882929,,5.79933809590674,0.8306637396585608
3056682251233836672,116.60509272010736,-4.670836481145198,0.2541214485500756,-1.5831455178256153,-1.7999084556798113,18.143366,0.0031057660514302306,18.560198,17.630522,,5.805721892412901,0.6489671354060487
3056584807017808128,116.64762814581394,-4.7453919317484905,0.4137997519652654,-1.7309010997734728,-1.7574380189241159,18.306337,0.003115149461567528,18.774359,17.732416,,5.816989498984162,0.7826970942913347
3056682186814126592,116.60535988708848,-4.676123971032311,0.23944440916725684,-1.6277629319200613,-1.7232099986347524,16.689457,0.002824313368917889,17.19639,16.027903,,5.817566091217212,0.9134009754306796
3056584807017820928,116.63832941320226,-4.738937448977815,0.25480565483405193,-1.668138215619303,-1.565354992327999,17.085041,0.002869745979470399,17.454817,16.535448,,5.846059844241155,0.9382652011541185
3056677548249448064,116.72537520819039,-4.7596989612859595,0.19685596065083924,-1.7279573597545874,-1.5938475423299896,16.644995,0.0028303569600504766,17.060606,15.968008,,5.85134007807167,0.9680020636302237
3056583952322753536,116.68075897314446,-4.76022544299345,0.2322928853955169,-1.6440835174621453,-1.6453161397930696,16.920368,0.0028354940859721196,17.327631,16.339972,,5.8530055886683465,0.9528449907538032
3056584807017811328,116.64413493668863,-4.743822772950327,0.30740088893084316,-1.7208328673840494,-1.4575774612489778,17.897253,0.002999208507711522,18.307867,17.30576,,5.860028871106926,0.6233813189332034
3056681705777687936,116.77056267971034,-4.5951263549397865,0.22539528567736775,-1.7038694788045046,-1.674074109444293,15.208481,0.002770079413606467,15.791596,14.477533,,5.864224525346965,0.9622659807844465
